DEBUG 2019-01-10 11:21:10,000 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: lygwys.BookList.EntityFrameworkCore.BookListDbContext, lygwys.BookList.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:10,628 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2019-01-10 11:21:10,780 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2019-01-10 11:21:10,862 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2019-01-10 11:21:10,907 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: BookList
DEBUG 2019-01-10 11:21:10,963 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2019-01-10 11:21:11,021 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2019-01-10 11:21:11,099 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 10 classes define auto mapping attributes
DEBUG 2019-01-10 11:21:11,099 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2019-01-10 11:21:11,110 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.Users.Dto.CreateUserDto
DEBUG 2019-01-10 11:21:11,111 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.Users.Dto.UserDto
DEBUG 2019-01-10 11:21:11,112 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.Sessions.Dto.TenantLoginInfoDto
DEBUG 2019-01-10 11:21:11,112 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.Sessions.Dto.UserLoginInfoDto
DEBUG 2019-01-10 11:21:11,112 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.Roles.Dto.CreateRoleDto
DEBUG 2019-01-10 11:21:11,112 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.Roles.Dto.PermissionDto
DEBUG 2019-01-10 11:21:11,113 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.Roles.Dto.RoleDto
DEBUG 2019-01-10 11:21:11,114 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.MultiTenancy.Dto.CreateTenantDto
DEBUG 2019-01-10 11:21:11,114 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - lygwys.BookList.MultiTenancy.Dto.TenantDto
INFO  2019-01-10 11:21:17,513 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2019-01-10 11:21:19,847 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing action lygwys.BookList.Web.Host.Controllers.HomeController.Index (lygwys.BookList.Web.Host)
INFO  2019-01-10 11:21:27,539 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2019-01-10 11:21:28,570 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing action lygwys.BookList.Web.Host.Controllers.HomeController.Index (lygwys.BookList.Web.Host)
INFO  2019-01-10 11:21:28,773 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method lygwys.BookList.Web.Host.Controllers.HomeController.Index (lygwys.BookList.Web.Host) - Validation state: Valid
INFO  2019-01-10 11:21:28,780 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method lygwys.BookList.Web.Host.Controllers.HomeController.Index (lygwys.BookList.Web.Host) - Validation state: Valid
INFO  2019-01-10 11:21:28,790 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method lygwys.BookList.Web.Host.Controllers.HomeController.Index (lygwys.BookList.Web.Host), returned result Microsoft.AspNetCore.Mvc.RedirectResult in 2.8726ms.
INFO  2019-01-10 11:21:28,795 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method lygwys.BookList.Web.Host.Controllers.HomeController.Index (lygwys.BookList.Web.Host), returned result Microsoft.AspNetCore.Mvc.RedirectResult in 8.3769ms.
INFO  2019-01-10 11:21:29,258 [7    ] vc.Infrastructure.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2019-01-10 11:21:29,264 [10   ] vc.Infrastructure.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2019-01-10 11:21:29,289 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action lygwys.BookList.Web.Host.Controllers.HomeController.Index (lygwys.BookList.Web.Host) in 9432.3652ms
INFO  2019-01-10 11:21:29,293 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action lygwys.BookList.Web.Host.Controllers.HomeController.Index (lygwys.BookList.Web.Host) in 712.0064ms
INFO  2019-01-10 11:21:29,407 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 11896.4736ms 302 
INFO  2019-01-10 11:21:29,413 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1862.6185ms 302 
INFO  2019-01-10 11:21:29,439 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2019-01-10 11:21:29,509 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 70.9095ms 200 text/html
INFO  2019-01-10 11:21:29,635 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
INFO  2019-01-10 11:21:29,666 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2019-01-10 11:21:29,676 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
